atom_id,atom_name,review_priority,risk_tier,risk_score,overall_verdict,semantic_status,review_status,has_completed_review,trust_readiness,review_batch_reason,recommended_review_action,trust_blockers
ageoa.pronto.dynamic_stance_estimator.updatestep@ageoa/pronto/dynamic_stance_estimator/atoms.py:73,ageoa.pronto.dynamic_stance_estimator.updatestep,review_soon,medium,45,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quant_engine.calculate_ofi@ageoa/quant_engine/atoms.py:27,ageoa.quant_engine.calculate_ofi,review_soon,medium,42,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quant_engine.execute_vwap@ageoa/quant_engine/atoms.py:61,ageoa.quant_engine.execute_vwap,review_soon,medium,42,acceptable_with_limits,partial,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.advancedhmc.trajectory.buildnutstree@ageoa/mcmc_foundational/advancedhmc/trajectory/atoms.py:20,ageoa.mcmc_foundational.advancedhmc.trajectory.buildnutstree,review_soon,medium,41,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.mini_mcmc.hmc_llm.collectposteriorchain@ageoa/mcmc_foundational/mini_mcmc/hmc_llm/atoms.py:148,ageoa.mcmc_foundational.mini_mcmc.hmc_llm.collectposteriorchain,review_soon,medium,41,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.backlash_filter.initializebacklashfilterstate@ageoa/pronto/backlash_filter/atoms.py:23,ageoa.pronto.backlash_filter.initializebacklashfilterstate,review_soon,medium,41,acceptable_with_limits,partial,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.backlash_filter.updatealphaparameter@ageoa/pronto/backlash_filter/atoms.py:38,ageoa.pronto.backlash_filter.updatealphaparameter,review_soon,medium,41,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.backlash_filter.updatecrossingtimemaximum@ageoa/pronto/backlash_filter/atoms.py:56,ageoa.pronto.backlash_filter.updatecrossingtimemaximum,review_soon,medium,41,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.dynamic_stance_estimator.initializefilter@ageoa/pronto/dynamic_stance_estimator/atoms.py:27,ageoa.pronto.dynamic_stance_estimator.initializefilter,review_soon,medium,41,acceptable_with_limits,partial,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.dynamic_stance_estimator.querystance@ageoa/pronto/dynamic_stance_estimator/atoms.py:99,ageoa.pronto.dynamic_stance_estimator.querystance,review_soon,medium,41,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.yaw_lock.configurecorrectionandyawslippolicy@ageoa/pronto/yaw_lock/atoms.py:47,ageoa.pronto.yaw_lock.configurecorrectionandyawslippolicy,review_soon,medium,41,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.yaw_lock.setrobotstandingstatus@ageoa/pronto/yaw_lock/atoms.py:71,ageoa.pronto.yaw_lock.setrobotstandingstatus,review_soon,medium,41,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.alphafold.coordinate_reconstruction@ageoa/alphafold/atoms.py:109,ageoa.alphafold.coordinate_reconstruction,review_soon,medium,40,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.alphafold.equivariant_frame_update@ageoa/alphafold/atoms.py:74,ageoa.alphafold.equivariant_frame_update,review_soon,medium,40,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.alphafold.invariant_point_attention@ageoa/alphafold/atoms.py:22,ageoa.alphafold.invariant_point_attention,review_soon,medium,40,acceptable_with_limits,partial,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.greedy_mapping.assemblestaticmappingcontext@ageoa/molecular_docking/greedy_mapping/atoms.py:29,ageoa.molecular_docking.greedy_mapping.assemblestaticmappingcontext,review_soon,medium,40,acceptable_with_limits,partial,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.belief_propagation.loopy_bp.run_loopy_message_passing_and_belief_query@ageoa/belief_propagation/loopy_bp/atoms.py:53,ageoa.belief_propagation.loopy_bp.run_loopy_message_passing_and_belief_query,review_soon,medium,39,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.ecg_asi.thresholdbasedsignalsegmentation@ageoa/biosppy/ecg_asi/atoms.py:18,ageoa.biosppy.ecg_asi.thresholdbasedsignalsegmentation,review_soon,medium,39,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.pcg_homomorphic_d12.homomorphicfilter@ageoa/biosppy/pcg_homomorphic_d12/atoms.py:17,ageoa.biosppy.pcg_homomorphic_d12.homomorphicfilter,review_soon,medium,39,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.kthohr_mcmc.nuts.nuts_recursive_tree_build@ageoa/mcmc_foundational/kthohr_mcmc/nuts/atoms.py:27,ageoa.mcmc_foundational.kthohr_mcmc.nuts.nuts_recursive_tree_build,review_soon,medium,39,acceptable_with_limits,partial,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.mini_mcmc.nuts.nuts_recursive_tree_build@ageoa/mcmc_foundational/mini_mcmc/nuts/atoms.py:27,ageoa.mcmc_foundational.mini_mcmc.nuts.nuts_recursive_tree_build,review_soon,medium,39,acceptable_with_limits,partial,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.kthohr_mcmc.mcmc_algos.dispatch_mcmc_algorithm@ageoa/mcmc_foundational/kthohr_mcmc/mcmc_algos/atoms.py:21,ageoa.mcmc_foundational.kthohr_mcmc.mcmc_algos.dispatch_mcmc_algorithm,review_soon,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.ecg_asi_d12.asi_signal_segmenter@ageoa/biosppy/ecg_asi_d12/atoms.py:18,ageoa.biosppy.ecg_asi_d12.asi_signal_segmenter,review_soon,medium,37,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.ecg_christov_d12.christov_qrs_segmenter@ageoa/biosppy/ecg_christov_d12/atoms.py:17,ageoa.biosppy.ecg_christov_d12.christov_qrs_segmenter,review_soon,medium,37,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.ecg_engzee_d12.engzee_qrs_segmentation@ageoa/biosppy/ecg_engzee_d12/atoms.py:16,ageoa.biosppy.ecg_engzee_d12.engzee_qrs_segmentation,review_soon,medium,37,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.ecg_gamboa_d12.gamboa_segmenter@ageoa/biosppy/ecg_gamboa_d12/atoms.py:16,ageoa.biosppy.ecg_gamboa_d12.gamboa_segmenter,review_soon,medium,37,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.greedy_mapping_d12.init_problem_context@ageoa/molecular_docking/greedy_mapping_d12/atoms.py:26,ageoa.molecular_docking.greedy_mapping_d12.init_problem_context,review_soon,medium,37,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.numpy.fft_v2.forwardmultidimensionalfft@ageoa/numpy/fft_v2/atoms.py:21,ageoa.numpy.fft_v2.forwardmultidimensionalfft,review_soon,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.numpy.fft_v2.hermitianspectraltransform@ageoa/numpy/fft_v2/atoms.py:59,ageoa.numpy.fft_v2.hermitianspectraltransform,review_soon,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.numpy.fft_v2.inversemultidimensionalfft@ageoa/numpy/fft_v2/atoms.py:40,ageoa.numpy.fft_v2.inversemultidimensionalfft,review_soon,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.dynamic_stance_estimator_d12.stanceestimation@ageoa/pronto/dynamic_stance_estimator_d12/atoms.py:46,ageoa.pronto.dynamic_stance_estimator_d12.stanceestimation,review_soon,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.rng_skip_d12.randomword32@ageoa/quantfin/rng_skip_d12/atoms.py:37,ageoa.quantfin.rng_skip_d12.randomword32,review_soon,medium,36,acceptable_with_limits,partial,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.abp_zong.audio_onset_detection@ageoa/biosppy/abp_zong/atoms.py:23,ageoa.biosppy.abp_zong.audio_onset_detection,review_soon,medium,35,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.ecg_zz2018.calculatebeatagreementsqi@ageoa/biosppy/ecg_zz2018/atoms.py:40,ageoa.biosppy.ecg_zz2018.calculatebeatagreementsqi,review_soon,medium,35,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.ecg_zz2018.calculatefrequencypowersqi@ageoa/biosppy/ecg_zz2018/atoms.py:57,ageoa.biosppy.ecg_zz2018.calculatefrequencypowersqi,review_soon,medium,35,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.emg_abbink.detect_onsets_with_rest_aware_thresholds@ageoa/biosppy/emg_abbink/atoms.py:21,ageoa.biosppy.emg_abbink.detect_onsets_with_rest_aware_thresholds,review_soon,medium,35,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.avellaneda_stoikov.initializemarketmakerstate@ageoa/institutional_quant_engine/avellaneda_stoikov/atoms.py:17,ageoa.institutional_quant_engine.avellaneda_stoikov.initializemarketmakerstate,review_soon,medium,35,acceptable_with_limits,partial,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.add_quantum_link.addquantumlink@ageoa/molecular_docking/add_quantum_link/atoms.py:23,ageoa.molecular_docking.add_quantum_link.addquantumlink,review_soon,medium,35,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.ecg_hamilton.hamilton_segmentation@ageoa/biosppy/ecg_hamilton/atoms.py:17,ageoa.biosppy.ecg_hamilton.hamilton_segmentation,review_soon,medium,33,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.ecg_zz2018.calculatecompositesqi_zz2018@ageoa/biosppy/ecg_zz2018/atoms.py:20,ageoa.biosppy.ecg_zz2018.calculatecompositesqi_zz2018,review_soon,medium,33,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.emg_bonato.bonato_onset_detection@ageoa/biosppy/emg_bonato/atoms.py:22,ageoa.biosppy.emg_bonato.bonato_onset_detection,review_soon,medium,33,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.emg_solnik.threshold_based_onset_detection@ageoa/biosppy/emg_solnik/atoms.py:18,ageoa.biosppy.emg_solnik.threshold_based_onset_detection,review_soon,medium,33,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.ppg_elgendi.detect_signal_onsets_elgendi2013@ageoa/biosppy/ppg_elgendi/atoms.py:22,ageoa.biosppy.ppg_elgendi.detect_signal_onsets_elgendi2013,review_soon,medium,33,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.e2e_ppg.reconstruction.windowed_signal_reconstruction@ageoa/e2e_ppg/reconstruction/atoms.py:40,ageoa.e2e_ppg.reconstruction.windowed_signal_reconstruction,review_soon,medium,33,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mint.axial_attention_d12.row_self_attention@ageoa/mint/axial_attention_d12/atoms.py:18,ageoa.mint.axial_attention_d12.row_self_attention,review_soon,medium,33,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.mwis_sa.to_qubo@ageoa/molecular_docking/mwis_sa/atoms.py:86,ageoa.molecular_docking.mwis_sa.to_qubo,review_soon,medium,33,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.bicycle_kinematic.evaluateandinvertdynamics@ageoa/rust_robotics/bicycle_kinematic/atoms.py:139,ageoa.rust_robotics.bicycle_kinematic.evaluateandinvertdynamics,review_soon,medium,33,acceptable_with_limits,partial,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.minimize_bandwidth.aggregate_maximum_distance_as_bandwidth@ageoa/molecular_docking/minimize_bandwidth/atoms.py:93,ageoa.molecular_docking.minimize_bandwidth.aggregate_maximum_distance_as_bandwidth,review_later,medium,56,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.advancedvi.repgradelbo.gradient_oracle_evaluation@ageoa/advancedvi/repgradelbo/atoms.py:23,ageoa.advancedvi.repgradelbo.gradient_oracle_evaluation,review_later,medium,54,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.kalman_filters.filter_rs.evaluatemeasurementoracle@ageoa/kalman_filters/filter_rs/atoms.py:90,ageoa.kalman_filters.filter_rs.evaluatemeasurementoracle,review_later,medium,54,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.kalman_filters.filter_rs.predictlatentstateandcovariance@ageoa/kalman_filters/filter_rs/atoms.py:39,ageoa.kalman_filters.filter_rs.predictlatentstateandcovariance,review_later,medium,54,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.ekf_smoother_v3.stateestimatorinit@ageoa/pronto/ekf_smoother_v3/atoms.py:21,ageoa.pronto.ekf_smoother_v3.stateestimatorinit,review_later,medium,54,misleading,partial,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.leg_odometer.posequeryaccessors@ageoa/pronto/leg_odometer/atoms.py:42,ageoa.pronto.leg_odometer.posequeryaccessors,review_later,medium,54,misleading,partial,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.conjugate_priors.normal.normal_gamma_posterior_update@ageoa/conjugate_priors/normal/atoms.py:20,ageoa.conjugate_priors.normal.normal_gamma_posterior_update,review_later,medium,52,misleading,partial,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.char_func_option_d12.charfuncoption@ageoa/quantfin/char_func_option_d12/atoms.py:26,ageoa.quantfin.char_func_option_d12.charfuncoption,review_later,medium,49,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.svm_proc.get_subject_results@ageoa/biosppy/svm_proc/atoms.py:74,ageoa.biosppy.svm_proc.get_subject_results,review_later,medium,47,misleading,partial,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.evolve@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:224,ageoa.quantfin.monte_carlo_anti_d12.evolve,review_later,medium,47,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.process@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:377,ageoa.quantfin.monte_carlo_anti_d12.process,review_later,medium,47,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.process@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:548,ageoa.quantfin.monte_carlo_anti_d12.process,review_later,medium,47,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.longitudinal_dynamics.deserialize_model_spec@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:208,ageoa.rust_robotics.longitudinal_dynamics.deserialize_model_spec,review_later,medium,46,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.eda.gamboa_segmenter@ageoa/biosppy/eda.py:35,ageoa.biosppy.eda.gamboa_segmenter,review_later,medium,42,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.pcg.pcg_segmentation@ageoa/biosppy/pcg.py:60,ageoa.biosppy.pcg.pcg_segmentation,review_later,medium,42,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.pcg.shannon_energy@ageoa/biosppy/pcg.py:32,ageoa.biosppy.pcg.shannon_energy,review_later,medium,42,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.jFOF.topo.topological_loss_computation@ageoa/jFOF/topo/atoms.py:19,ageoa.jFOF.topo.topological_loss_computation,review_later,medium,41,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.build_interaction_graph.pair_distance_compatibility_check@ageoa/molecular_docking/build_interaction_graph/atoms.py:20,ageoa.molecular_docking.build_interaction_graph.pair_distance_compatibility_check,review_later,medium,41,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.minimize_bandwidth.select_minimum_bandwidth_permutation@ageoa/molecular_docking/minimize_bandwidth/atoms.py:373,ageoa.molecular_docking.minimize_bandwidth.select_minimum_bandwidth_permutation,review_later,medium,38,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.datadriven.discover_equations@ageoa/datadriven/atoms.py:80,ageoa.datadriven.discover_equations,review_later,medium,37,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.wash_trade.detect_wash_trade_rings@ageoa/institutional_quant_engine/wash_trade/atoms.py:20,ageoa.institutional_quant_engine.wash_trade.detect_wash_trade_rings,review_later,medium,36,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.kthohr_mcmc.hmc.buildhmckernelfromlogdensityoracle@ageoa/mcmc_foundational/kthohr_mcmc/hmc/atoms.py:20,ageoa.mcmc_foundational.kthohr_mcmc.hmc.buildhmckernelfromlogdensityoracle,review_later,medium,36,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.kthohr_mcmc.rmhmc.buildrmhmctransitionkernel@ageoa/mcmc_foundational/kthohr_mcmc/rmhmc/atoms.py:23,ageoa.mcmc_foundational.kthohr_mcmc.rmhmc.buildrmhmctransitionkernel,review_later,medium,36,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.kthohr_mcmc.rwmh.constructrandomwalkmetropoliskernel@ageoa/mcmc_foundational/kthohr_mcmc/rwmh/atoms.py:20,ageoa.mcmc_foundational.kthohr_mcmc.rwmh.constructrandomwalkmetropoliskernel,review_later,medium,36,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.blip_filter.peak_correction@ageoa/pronto/blip_filter/atoms.py:62,ageoa.pronto.blip_filter.peak_correction,review_later,medium,36,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.blip_filter.r_peak_detection@ageoa/pronto/blip_filter/atoms.py:40,ageoa.pronto.blip_filter.r_peak_detection,review_later,medium,36,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.quantum_solver_d12.interactionboundscomputer@ageoa/molecular_docking/quantum_solver_d12/atoms.py:119,ageoa.molecular_docking.quantum_solver_d12.interactionboundscomputer,review_later,medium,35,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.kthohr_mcmc.de.build_de_transition_kernel@ageoa/mcmc_foundational/kthohr_mcmc/de/atoms.py:21,ageoa.mcmc_foundational.kthohr_mcmc.de.build_de_transition_kernel,review_later,medium,34,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.blip_filter.heart_rate_computation@ageoa/pronto/blip_filter/atoms.py:119,ageoa.pronto.blip_filter.heart_rate_computation,review_later,medium,34,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.blip_filter.template_extraction@ageoa/pronto/blip_filter/atoms.py:86,ageoa.pronto.blip_filter.template_extraction,review_later,medium,34,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.pulsar_folding.dm_can_d12.dm_candidate_filter@ageoa/pulsar_folding/dm_can_d12/atoms.py:18,ageoa.pulsar_folding.dm_can_d12.dm_candidate_filter,review_later,medium,33,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
